PanGemGeneID,MSK51,MSK2390
CPAR2_406800,Cpa_MSK51_g4422.t1,Cpa_MSK2390_g4486.t1
CPAR2_406810,Cpa_MSK51_g4421.t1,Cpa_MSK2390_g4485.t1
CPAR2_406820,Cpa_MSK51_g4420.t1,Cpa_MSK2390_g4484.t1
CPAR2_406830,Cpa_MSK51_g4421.t1,Cpa_MSK2390_g4485.t1
CPAR2_406840,Cpa_MSK51_g4422.t1,Cpa_MSK2390_g4486.t1
CPAR2_406850,Cpa_MSK51_g4423.t1,Cpa_MSK2390_g4487.t1
CPAR2_406860,,Cpa_MSK2390_g4488.t1
CPAR2_406870,Cpa_MSK51_g5867.t1,Cpa_MSK2390_g4489.t1
CPAR2_406880,Cpa_MSK51_g5866.t1,Cpa_MSK2390_g4490.t1
CPAR2_406890,Cpa_MSK51_g5865.t1,Cpa_MSK2390_g4491.t1
CPAR2_406900,Cpa_MSK51_g5864.t1,Cpa_MSK2390_g4492.t1
CPAR2_406905,,
CPAR2_406910,Cpa_MSK51_g5863.t1,Cpa_MSK2390_g4493.t1
CPAR2_406920,Cpa_MSK51_g5862.t1,Cpa_MSK2390_g4494.t1
CPAR2_406930,Cpa_MSK51_g5861.t1,Cpa_MSK2390_g4495.t1
CPAR2_406940,Cpa_MSK51_g5860.t1,Cpa_MSK2390_g4496.t1
CPAR2_406950,Cpa_MSK51_g5859.t1,Cpa_MSK2390_g4497.t1
CPAR2_406960,Cpa_MSK51_g5858.t1,Cpa_MSK2390_g4498.t1
CPAR2_406970,Cpa_MSK51_g5857.t1,Cpa_MSK2390_g4499.t1
CPAR2_406980,Cpa_MSK51_g5856.t1,Cpa_MSK2390_g4500.t1
CPAR2_406990,Cpa_MSK51_g5855.t1,Cpa_MSK2390_g4501.t1
CPAR2_407000,Cpa_MSK51_g5854.t1,Cpa_MSK2390_g4502.t1
CPAR2_407010,,Cpa_MSK2390_g4503.t1
CPAR2_407020,Cpa_MSK51_g5851.t1,Cpa_MSK2390_g4504.t1
CPAR2_407030,Cpa_MSK51_g5850.t1,Cpa_MSK2390_g4505.t1
CPAR2_407040,Cpa_MSK51_g5849.t1,Cpa_MSK2390_g4506.t1
CPAR2_407050,Cpa_MSK51_g5848.t1,Cpa_MSK2390_g4507.t1
CPAR2_407060,Cpa_MSK51_g5847.t1,Cpa_MSK2390_g4508.t1
CPAR2_407070,Cpa_MSK51_g5846.t1,Cpa_MSK2390_g4509.t1
CPAR2_407080,Cpa_MSK51_g5845.t1,Cpa_MSK2390_g4510.t1
CPAR2_407090,Cpa_MSK51_g5844.t1,Cpa_MSK2390_g4511.t1
CPAR2_407100,Cpa_MSK51_g5843.t1,Cpa_MSK2390_g4512.t1
CPAR2_407110,Cpa_MSK51_g5842.t1,Cpa_MSK2390_g4513.t1
CPAR2_407120,Cpa_MSK51_g5841.t1,Cpa_MSK2390_g4514.t1
CPAR2_407130,Cpa_MSK51_g5840.t1,Cpa_MSK2390_g4515.t1
CPAR2_407140,,
CPAR2_407150,Cpa_MSK51_g4426.t1,Cpa_MSK2390_g4517.t1
CPAR2_407160,Cpa_MSK51_g4427.t1,Cpa_MSK2390_g4518.t1
CPAR2_407170,Cpa_MSK51_g4428.t1,Cpa_MSK2390_g4519.t1
CPAR2_407180,Cpa_MSK51_g4429.t1,Cpa_MSK2390_g4520.t1
CPAR2_407190,Cpa_MSK51_g4430.t1,Cpa_MSK2390_g4521.t1
CPAR2_407200,Cpa_MSK51_g4431.t1,Cpa_MSK2390_g4522.t1
CPAR2_407210,Cpa_MSK51_g4433.t1,Cpa_MSK2390_g4524.t1
CPAR2_407220,Cpa_MSK51_g4434.t1,Cpa_MSK2390_g4525.t1
CPAR2_407230,Cpa_MSK51_g4435.t1,Cpa_MSK2390_g4526.t1
CPAR2_407240,Cpa_MSK51_g4436.t1,Cpa_MSK2390_g4527.t1
CPAR2_407250,Cpa_MSK51_g4437.t1,Cpa_MSK2390_g4528.t1
CPAR2_407260,Cpa_MSK51_g4438.t1,Cpa_MSK2390_g4529.t1
CPAR2_407270,Cpa_MSK51_g4439.t1,Cpa_MSK2390_g4530.t1
CPAR2_407280,Cpa_MSK51_g4440.t1,Cpa_MSK2390_g4531.t1
CPAR2_407290,Cpa_MSK51_g4441.t1,Cpa_MSK2390_g4532.t1
CPAR2_407300,Cpa_MSK51_g4442.t1,Cpa_MSK2390_g4533.t1
CPAR2_407310,Cpa_MSK51_g4443.t1,Cpa_MSK2390_g4534.t1
CPAR2_407320,Cpa_MSK51_g4444.t1,Cpa_MSK2390_g4535.t1
CPAR2_407330,Cpa_MSK51_g4445.t1,Cpa_MSK2390_g4536.t1
CPAR2_407340,Cpa_MSK51_g4446.t1,Cpa_MSK2390_g4537.t1
CPAR2_407350,Cpa_MSK51_g4447.t1,Cpa_MSK2390_g4538.t1
CPAR2_407360,Cpa_MSK51_g4448.t1,Cpa_MSK2390_g4539.t1
CPAR2_407370,Cpa_MSK51_g4449.t1,Cpa_MSK2390_g4540.t1
CPAR2_407380,Cpa_MSK51_g4450.t1,Cpa_MSK2390_g4541.t1
CPAR2_407390,Cpa_MSK51_g4451.t1,Cpa_MSK2390_g4542.t1
CPAR2_407400,Cpa_MSK51_g4452.t1,Cpa_MSK2390_g4543.t1
CPAR2_407410,Cpa_MSK51_g4453.t1,Cpa_MSK2390_g4544.t1
CPAR2_407420,Cpa_MSK51_g4454.t1,Cpa_MSK2390_g4545.t1
CPAR2_407430,Cpa_MSK51_g4455.t1,Cpa_MSK2390_g4546.t1
CPAR2_407440,Cpa_MSK51_g4456.t1,Cpa_MSK2390_g4547.t1
CPAR2_407450,Cpa_MSK51_g4457.t1,Cpa_MSK2390_g4548.t1
CPAR2_407460,Cpa_MSK51_g4458.t1,Cpa_MSK2390_g4549.t1
CPAR2_407470,Cpa_MSK51_g4459.t1,Cpa_MSK2390_g4550.t1
CPAR2_407480,Cpa_MSK51_g4460.t1,Cpa_MSK2390_g4551.t1
CPAR2_407490,Cpa_MSK51_g4461.t1,Cpa_MSK2390_g4552.t1
CPAR2_407500,Cpa_MSK51_g4462.t1,Cpa_MSK2390_g4553.t1
CPAR2_407520,Cpa_MSK51_g4464.t1,Cpa_MSK2390_g4555.t1
CPAR2_407530,Cpa_MSK51_g4465.t1,Cpa_MSK2390_g4556.t1
CPAR2_407540,Cpa_MSK51_g4466.t1,Cpa_MSK2390_g4557.t1
CPAR2_407550,Cpa_MSK51_g4467.t1,Cpa_MSK2390_g4558.t1
CPAR2_407560,Cpa_MSK51_g4468.t1,Cpa_MSK2390_g4559.t1
CPAR2_407570,Cpa_MSK51_g4469.t1,Cpa_MSK2390_g4560.t1
CPAR2_407590,,
CPAR2_407600,Cpa_MSK51_g4470.t1,Cpa_MSK2390_g4561.t1
CPAR2_407610,Cpa_MSK51_g4471.t2,Cpa_MSK2390_g4562.t2
CPAR2_407620,Cpa_MSK51_g4472.t1,Cpa_MSK2390_g4563.t1
CPAR2_407630,Cpa_MSK51_g4473.t1,Cpa_MSK2390_g4564.t1
CPAR2_407640,Cpa_MSK51_g4474.t1,Cpa_MSK2390_g4570.t1
CPAR2_407650,Cpa_MSK51_g4475.t1,Cpa_MSK2390_g4571.t1
CPAR2_407660,Cpa_MSK51_g4476.t1,Cpa_MSK2390_g4572.t1
CPAR2_407670,Cpa_MSK51_g4477.t1,Cpa_MSK2390_g4573.t1
CPAR2_407680,Cpa_MSK51_g4478.t1,Cpa_MSK2390_g4574.t1
CPAR2_407690,Cpa_MSK51_g695.t1,Cpa_MSK2390_g703.t1
CPAR2_407700,Cpa_MSK51_g4492.t1,Cpa_MSK2390_g4576.t1
CPAR2_407710,Cpa_MSK51_g4493.t1,Cpa_MSK2390_g4577.t1
CPAR2_407720,Cpa_MSK51_g4494.t1,Cpa_MSK2390_g4578.t1
CPAR2_407730,Cpa_MSK51_g4495.t1,Cpa_MSK2390_g4579.t1
CPAR2_407740,Cpa_MSK51_g4496.t1,Cpa_MSK2390_g4580.t1
CPAR2_407750,Cpa_MSK51_g4497.t1,Cpa_MSK2390_g4581.t1
CPAR2_407760,Cpa_MSK51_g4498.t1,Cpa_MSK2390_g4582.t1
CPAR2_407770,Cpa_MSK51_g4499.t1,Cpa_MSK2390_g4583.t1
CPAR2_407780,Cpa_MSK51_g4500.t1,Cpa_MSK2390_g4584.t1
CPAR2_407790,Cpa_MSK51_g4501.t1,Cpa_MSK2390_g4585.t1
CPAR2_407800,Cpa_MSK51_g4502.t1,Cpa_MSK2390_g4586.t1
CPAR2_407810,Cpa_MSK51_g4503.t1,Cpa_MSK2390_g4587.t1
CPAR2_407820,Cpa_MSK51_g4504.t1,Cpa_MSK2390_g4588.t1
CPAR2_407830,Cpa_MSK51_g4505.t1,Cpa_MSK2390_g4589.t1
CPAR2_407840,Cpa_MSK51_g4506.t1,Cpa_MSK2390_g4590.t1
CPAR2_407850,Cpa_MSK51_g4507.t1,Cpa_MSK2390_g4591.t1
CPAR2_407860,Cpa_MSK51_g4508.t1,Cpa_MSK2390_g4592.t1
CPAR2_407870,,
CPAR2_407880,Cpa_MSK51_g4509.t1,Cpa_MSK2390_g4593.t1
CPAR2_407890,Cpa_MSK51_g4510.t1,Cpa_MSK2390_g4594.t1
CPAR2_407900,Cpa_MSK51_g4511.t1,Cpa_MSK2390_g4595.t1
CPAR2_407910,Cpa_MSK51_g4512.t1,Cpa_MSK2390_g4596.t1
CPAR2_407920,Cpa_MSK51_g4513.t1,Cpa_MSK2390_g4597.t1
CPAR2_407930,Cpa_MSK51_g4514.t1,Cpa_MSK2390_g4598.t1
CPAR2_407940,Cpa_MSK51_g4515.t1,Cpa_MSK2390_g4599.t1
CPAR2_407950,Cpa_MSK51_g4516.t1,Cpa_MSK2390_g4600.t1
CPAR2_407960,Cpa_MSK51_g4517.t1,Cpa_MSK2390_g4601.t1
CPAR2_407970,Cpa_MSK51_g4518.t1,Cpa_MSK2390_g4602.t1
CPAR2_407980,,
CPAR2_407990,Cpa_MSK51_g4520.t1,Cpa_MSK2390_g4604.t1
CPAR2_500010,Cpa_MSK51_g4521.t1,Cpa_MSK2390_g4605.t1
CPAR2_500020,Cpa_MSK51_g4522.t1,Cpa_MSK2390_g4606.t1
CPAR2_500030,Cpa_MSK51_g4523.t1,Cpa_MSK2390_g4607.t1
CPAR2_500040,Cpa_MSK51_g4524.t1,Cpa_MSK2390_g4608.t1
CPAR2_500050,Cpa_MSK51_g4525.t1,Cpa_MSK2390_g4609.t1
CPAR2_500060,Cpa_MSK51_g4526.t1,Cpa_MSK2390_g4610.t1
CPAR2_500070,Cpa_MSK51_g4527.t1,Cpa_MSK2390_g4611.t1
CPAR2_500080,Cpa_MSK51_g4529.t1,Cpa_MSK2390_g4613.t1
CPAR2_500090,Cpa_MSK51_g4530.t1,Cpa_MSK2390_g4614.t1
CPAR2_500100,Cpa_MSK51_g4531.t1,Cpa_MSK2390_g4615.t1
CPAR2_500110,Cpa_MSK51_g4532.t1,Cpa_MSK2390_g4616.t1
CPAR2_500120,Cpa_MSK51_g4533.t1,Cpa_MSK2390_g4617.t1
CPAR2_500130,Cpa_MSK51_g4534.t1,Cpa_MSK2390_g4618.t1
CPAR2_500140,Cpa_MSK51_g4535.t1,Cpa_MSK2390_g4619.t1
CPAR2_500150,Cpa_MSK51_g4536.t1,Cpa_MSK2390_g4620.t1
CPAR2_500160,Cpa_MSK51_g4537.t1,Cpa_MSK2390_g4621.t1
CPAR2_500170,Cpa_MSK51_g4538.t1,Cpa_MSK2390_g4622.t1
CPAR2_500180,Cpa_MSK51_g4539.t1,Cpa_MSK2390_g4623.t1
CPAR2_500190,Cpa_MSK51_g4540.t1,Cpa_MSK2390_g4624.t1
CPAR2_500200,Cpa_MSK51_g4541.t1,Cpa_MSK2390_g4625.t1
CPAR2_500210,Cpa_MSK51_g4542.t1,Cpa_MSK2390_g4626.t1
CPAR2_500220,Cpa_MSK51_g4543.t1,Cpa_MSK2390_g4627.t1
CPAR2_500230,Cpa_MSK51_g4544.t1,Cpa_MSK2390_g4628.t1
CPAR2_500240,Cpa_MSK51_g4545.t1,Cpa_MSK2390_g4629.t1
CPAR2_500250,Cpa_MSK51_g4546.t1,Cpa_MSK2390_g4630.t1
CPAR2_500260,Cpa_MSK51_g4547.t1,Cpa_MSK2390_g4631.t1
CPAR2_500270,Cpa_MSK51_g4548.t1,Cpa_MSK2390_g4632.t1
CPAR2_500280,Cpa_MSK51_g4549.t1,Cpa_MSK2390_g4633.t1
CPAR2_500290,Cpa_MSK51_g4550.t1,Cpa_MSK2390_g4634.t1
CPAR2_500300,Cpa_MSK51_g4551.t1,Cpa_MSK2390_g4635.t1
CPAR2_500310,Cpa_MSK51_g4552.t1,Cpa_MSK2390_g4636.t1
CPAR2_500320,Cpa_MSK51_g4553.t1,Cpa_MSK2390_g4637.t1
CPAR2_500330,Cpa_MSK51_g4554.t1,Cpa_MSK2390_g4638.t1
CPAR2_500340,Cpa_MSK51_g4555.t1,Cpa_MSK2390_g4639.t1
CPAR2_500350,Cpa_MSK51_g4556.t1,Cpa_MSK2390_g4640.t1
CPAR2_500360,Cpa_MSK51_g4557.t1,Cpa_MSK2390_g4641.t1
CPAR2_500370,Cpa_MSK51_g4558.t1,Cpa_MSK2390_g4642.t1
CPAR2_500380,Cpa_MSK51_g4559.t1,Cpa_MSK2390_g4643.t1
CPAR2_500390,Cpa_MSK51_g4560.t1,Cpa_MSK2390_g4644.t1
CPAR2_500400,Cpa_MSK51_g4561.t1,Cpa_MSK2390_g4645.t1
CPAR2_500410,Cpa_MSK51_g4562.t1,Cpa_MSK2390_g4646.t1
CPAR2_500420,Cpa_MSK51_g4563.t1,Cpa_MSK2390_g4647.t1
CPAR2_500430,Cpa_MSK51_g4564.t1,Cpa_MSK2390_g4648.t1
CPAR2_500440,Cpa_MSK51_g4565.t1,Cpa_MSK2390_g4649.t1
CPAR2_500450,Cpa_MSK51_g4566.t1,Cpa_MSK2390_g4650.t1
CPAR2_500460,Cpa_MSK51_g4567.t1,Cpa_MSK2390_g4651.t1
CPAR2_500470,Cpa_MSK51_g4568.t1,Cpa_MSK2390_g4652.t1
CPAR2_500480,Cpa_MSK51_g4569.t1,Cpa_MSK2390_g4653.t1
CPAR2_500490,Cpa_MSK51_g4570.t1,Cpa_MSK2390_g4654.t1
CPAR2_500500,Cpa_MSK51_g4571.t1,Cpa_MSK2390_g4655.t1
CPAR2_500510,Cpa_MSK51_g4572.t1,Cpa_MSK2390_g4656.t1
CPAR2_500520,Cpa_MSK51_g4573.t1,Cpa_MSK2390_g4657.t1
CPAR2_500530,Cpa_MSK51_g4574.t1,Cpa_MSK2390_g4658.t1
CPAR2_500540,Cpa_MSK51_g4575.t1,Cpa_MSK2390_g4659.t1
CPAR2_500550,Cpa_MSK51_g4576.t1,Cpa_MSK2390_g4660.t1
CPAR2_500560,Cpa_MSK51_g4577.t1,Cpa_MSK2390_g4661.t1
CPAR2_500570,Cpa_MSK51_g4578.t1,Cpa_MSK2390_g4662.t1
CPAR2_500580,Cpa_MSK51_g4579.t1,Cpa_MSK2390_g4663.t1
CPAR2_500590,Cpa_MSK51_g4580.t1,Cpa_MSK2390_g4664.t1
CPAR2_500600,Cpa_MSK51_g4581.t1,Cpa_MSK2390_g4665.t1
CPAR2_500610,Cpa_MSK51_g4582.t1,Cpa_MSK2390_g4666.t1
CPAR2_500620,Cpa_MSK51_g4583.t1,Cpa_MSK2390_g4667.t1
CPAR2_500630,Cpa_MSK51_g4584.t1,Cpa_MSK2390_g4668.t1
CPAR2_500640,Cpa_MSK51_g4585.t1,Cpa_MSK2390_g4669.t1
CPAR2_500650,Cpa_MSK51_g4586.t1,Cpa_MSK2390_g4670.t1
CPAR2_500660,,
CPAR2_500670,Cpa_MSK51_g4588.t1,Cpa_MSK2390_g4672.t1
CPAR2_500680,Cpa_MSK51_g4589.t1,Cpa_MSK2390_g4673.t1
CPAR2_500690,Cpa_MSK51_g4590.t1,Cpa_MSK2390_g4674.t1
CPAR2_500700,Cpa_MSK51_g4591.t1,Cpa_MSK2390_g4675.t1
CPAR2_500710,Cpa_MSK51_g4592.t1,Cpa_MSK2390_g4676.t1
CPAR2_500720,Cpa_MSK51_g4593.t1,Cpa_MSK2390_g4677.t1
CPAR2_500730,Cpa_MSK51_g4594.t1,Cpa_MSK2390_g4678.t1
CPAR2_500740,Cpa_MSK51_g4595.t1,Cpa_MSK2390_g4679.t1
CPAR2_500750,Cpa_MSK51_g4596.t1,Cpa_MSK2390_g4680.t1
CPAR2_500760,Cpa_MSK51_g4597.t1,Cpa_MSK2390_g4681.t1
CPAR2_500770,Cpa_MSK51_g4598.t1,Cpa_MSK2390_g4682.t1
CPAR2_500780,Cpa_MSK51_g4599.t1,Cpa_MSK2390_g4683.t1
CPAR2_500790,Cpa_MSK51_g4600.t1,Cpa_MSK2390_g4684.t1
CPAR2_500800,Cpa_MSK51_g4601.t1,Cpa_MSK2390_g4685.t1
CPAR2_500810,Cpa_MSK51_g4602.t1,Cpa_MSK2390_g4686.t1
CPAR2_500820,,
CPAR2_500830,Cpa_MSK51_g4603.t1,Cpa_MSK2390_g4687.t1
CPAR2_500840,,
CPAR2_500850,Cpa_MSK51_g4604.t1,Cpa_MSK2390_g4688.t1
CPAR2_500860,Cpa_MSK51_g4605.t1,Cpa_MSK2390_g4689.t1
CPAR2_500870,Cpa_MSK51_g4606.t1,Cpa_MSK2390_g4690.t1
CPAR2_500880,Cpa_MSK51_g4607.t1,Cpa_MSK2390_g4691.t1
CPAR2_500890,Cpa_MSK51_g4608.t1,Cpa_MSK2390_g4692.t1
CPAR2_500900,Cpa_MSK51_g4609.t1,Cpa_MSK2390_g4693.t1
CPAR2_500910,Cpa_MSK51_g4610.t1,Cpa_MSK2390_g4694.t1
CPAR2_500920,Cpa_MSK51_g4611.t1,Cpa_MSK2390_g4695.t1
CPAR2_500930,Cpa_MSK51_g4612.t1,Cpa_MSK2390_g4696.t1
CPAR2_500940,Cpa_MSK51_g4613.t1,Cpa_MSK2390_g4697.t1
CPAR2_500950,Cpa_MSK51_g4614.t1,Cpa_MSK2390_g4698.t1
CPAR2_500960,Cpa_MSK51_g4615.t1,Cpa_MSK2390_g4699.t1
CPAR2_500970,Cpa_MSK51_g4616.t1,Cpa_MSK2390_g4700.t1
CPAR2_500980,Cpa_MSK51_g4617.t1,Cpa_MSK2390_g4701.t1
CPAR2_500990,Cpa_MSK51_g4618.t1,Cpa_MSK2390_g4702.t1
CPAR2_501000,Cpa_MSK51_g4619.t1,Cpa_MSK2390_g4703.t1
CPAR2_501010,Cpa_MSK51_g4620.t1,Cpa_MSK2390_g4704.t1
CPAR2_501020,Cpa_MSK51_g4621.t1,Cpa_MSK2390_g4705.t1
CPAR2_501030,Cpa_MSK51_g4622.t1,Cpa_MSK2390_g4706.t1
CPAR2_501040,Cpa_MSK51_g4623.t1,Cpa_MSK2390_g4707.t1
CPAR2_501050,Cpa_MSK51_g4624.t1,Cpa_MSK2390_g4708.t1
CPAR2_501060,Cpa_MSK51_g4625.t1,Cpa_MSK2390_g4709.t1
CPAR2_501070,Cpa_MSK51_g4626.t1,Cpa_MSK2390_g4710.t1
CPAR2_501080,Cpa_MSK51_g4627.t1,Cpa_MSK2390_g4711.t1
CPAR2_501090,Cpa_MSK51_g4628.t1,Cpa_MSK2390_g4712.t1
CPAR2_501100,Cpa_MSK51_g4629.t1,Cpa_MSK2390_g4713.t1
CPAR2_501110,Cpa_MSK51_g4630.t1,Cpa_MSK2390_g4714.t1
CPAR2_501120,Cpa_MSK51_g4631.t1,Cpa_MSK2390_g4715.t1
CPAR2_501130,Cpa_MSK51_g4632.t1,Cpa_MSK2390_g4716.t1
CPAR2_501140,Cpa_MSK51_g4633.t1,Cpa_MSK2390_g4717.t1
CPAR2_501150,Cpa_MSK51_g4634.t1,Cpa_MSK2390_g4718.t1
CPAR2_501160,Cpa_MSK51_g4635.t1,Cpa_MSK2390_g4719.t1
CPAR2_501170,Cpa_MSK51_g4636.t1,Cpa_MSK2390_g4720.t1
CPAR2_501180,Cpa_MSK51_g4637.t1,Cpa_MSK2390_g4721.t1
CPAR2_501190,Cpa_MSK51_g4638.t1,Cpa_MSK2390_g4722.t1
CPAR2_501200,Cpa_MSK51_g4639.t1,Cpa_MSK2390_g4723.t1
CPAR2_501210,Cpa_MSK51_g4640.t1,Cpa_MSK2390_g4724.t1
CPAR2_501220,Cpa_MSK51_g4641.t1,Cpa_MSK2390_g4725.t1
CPAR2_501230,Cpa_MSK51_g4642.t1,Cpa_MSK2390_g4726.t1
CPAR2_501240,Cpa_MSK51_g4643.t1,Cpa_MSK2390_g4727.t1
CPAR2_501250,Cpa_MSK51_g4644.t1,Cpa_MSK2390_g4728.t1
CPAR2_501260,Cpa_MSK51_g4645.t1,Cpa_MSK2390_g4729.t1
CPAR2_501270,Cpa_MSK51_g4646.t1,Cpa_MSK2390_g4730.t1
CPAR2_501280,Cpa_MSK51_g4647.t1,Cpa_MSK2390_g4731.t1
CPAR2_501290,Cpa_MSK51_g4647.t1,Cpa_MSK2390_g4731.t1
CPAR2_501300,Cpa_MSK51_g4648.t2,Cpa_MSK2390_g4732.t2
CPAR2_501310,Cpa_MSK51_g4649.t1,Cpa_MSK2390_g4733.t1
CPAR2_501320,Cpa_MSK51_g4650.t1,Cpa_MSK2390_g4734.t1
CPAR2_501330,Cpa_MSK51_g4651.t1,Cpa_MSK2390_g4735.t1
CPAR2_501340,Cpa_MSK51_g4652.t1,Cpa_MSK2390_g4736.t1
CPAR2_501350,Cpa_MSK51_g4653.t1,Cpa_MSK2390_g4737.t1
CPAR2_501370,Cpa_MSK51_g4654.t1,
CPAR2_501380,Cpa_MSK51_g4655.t1,Cpa_MSK2390_g4738.t1
CPAR2_501390,Cpa_MSK51_g4656.t1,Cpa_MSK2390_g4739.t1
CPAR2_501400,Cpa_MSK51_g4657.t1,Cpa_MSK2390_g4740.t1
CPAR2_501410,Cpa_MSK51_g4658.t1,Cpa_MSK2390_g4741.t1
CPAR2_501415,Cpa_MSK51_g4659.t1,Cpa_MSK2390_g4742.t1
CPAR2_501420,Cpa_MSK51_g4660.t1,Cpa_MSK2390_g4743.t1
CPAR2_501430,Cpa_MSK51_g4661.t1,Cpa_MSK2390_g4744.t1
CPAR2_501440,Cpa_MSK51_g4662.t1,Cpa_MSK2390_g4745.t1
CPAR2_501450,Cpa_MSK51_g4663.t1,Cpa_MSK2390_g4746.t1
CPAR2_501460,Cpa_MSK51_g4664.t1,Cpa_MSK2390_g4747.t1
CPAR2_501470,Cpa_MSK51_g4665.t1,Cpa_MSK2390_g4748.t1
CPAR2_501480,Cpa_MSK51_g4666.t1,Cpa_MSK2390_g4749.t1
CPAR2_501490,Cpa_MSK51_g4667.t1,Cpa_MSK2390_g4750.t1
CPAR2_501500,Cpa_MSK51_g4668.t1,Cpa_MSK2390_g4751.t1
CPAR2_501510,Cpa_MSK51_g4669.t1,Cpa_MSK2390_g4752.t1
CPAR2_501520,Cpa_MSK51_g4670.t1,Cpa_MSK2390_g4753.t1
CPAR2_501530,Cpa_MSK51_g4671.t1,Cpa_MSK2390_g4754.t1
CPAR2_501540,Cpa_MSK51_g4672.t1,Cpa_MSK2390_g4755.t1
CPAR2_501550,Cpa_MSK51_g4673.t1,Cpa_MSK2390_g4756.t1
CPAR2_501560,Cpa_MSK51_g4674.t1,Cpa_MSK2390_g4757.t1
CPAR2_501570,Cpa_MSK51_g4675.t1,Cpa_MSK2390_g4758.t1
CPAR2_501580,Cpa_MSK51_g4676.t1,Cpa_MSK2390_g4759.t1
CPAR2_501590,Cpa_MSK51_g4677.t1,Cpa_MSK2390_g4760.t1
CPAR2_501600,Cpa_MSK51_g4678.t1,Cpa_MSK2390_g4761.t1
CPAR2_501610,Cpa_MSK51_g4679.t1,Cpa_MSK2390_g4762.t1
CPAR2_501620,Cpa_MSK51_g4680.t1,Cpa_MSK2390_g4763.t1
CPAR2_501630,Cpa_MSK51_g4681.t1,Cpa_MSK2390_g4764.t1
CPAR2_501640,Cpa_MSK51_g4682.t1,Cpa_MSK2390_g4765.t1
CPAR2_501650,Cpa_MSK51_g4683.t1,Cpa_MSK2390_g4766.t1
CPAR2_501660,Cpa_MSK51_g4684.t1,Cpa_MSK2390_g4767.t1
CPAR2_501670,Cpa_MSK51_g4685.t1,Cpa_MSK2390_g4768.t1
CPAR2_501680,Cpa_MSK51_g4686.t1,Cpa_MSK2390_g4769.t1
CPAR2_501690,Cpa_MSK51_g4687.t1,Cpa_MSK2390_g4770.t1
CPAR2_501700,Cpa_MSK51_g4688.t1,Cpa_MSK2390_g4771.t1
CPAR2_501710,Cpa_MSK51_g4689.t1,Cpa_MSK2390_g4772.t1
CPAR2_501720,Cpa_MSK51_g4690.t2,Cpa_MSK2390_g4773.t2
CPAR2_501730,Cpa_MSK51_g4691.t1,Cpa_MSK2390_g4774.t1
CPAR2_501740,Cpa_MSK51_g4692.t1,Cpa_MSK2390_g4775.t1
CPAR2_501750,Cpa_MSK51_g4693.t1,Cpa_MSK2390_g4776.t1
CPAR2_501760,Cpa_MSK51_g4694.t1,Cpa_MSK2390_g4777.t1
CPAR2_501770,Cpa_MSK51_g4695.t1,Cpa_MSK2390_g4778.t1
CPAR2_501780,Cpa_MSK51_g4696.t1,Cpa_MSK2390_g4779.t1
CPAR2_501800,Cpa_MSK51_g4698.t1,Cpa_MSK2390_g4781.t1
CPAR2_501810,Cpa_MSK51_g4699.t1,Cpa_MSK2390_g4782.t1
CPAR2_501820,Cpa_MSK51_g4700.t1,Cpa_MSK2390_g4783.t1
CPAR2_501830,Cpa_MSK51_g4701.t1,Cpa_MSK2390_g4784.t1
CPAR2_501840,Cpa_MSK51_g4702.t1,Cpa_MSK2390_g4785.t1
CPAR2_501845,Cpa_MSK51_g4703.t1,Cpa_MSK2390_g4786.t1
CPAR2_501850,Cpa_MSK51_g4704.t1,Cpa_MSK2390_g4787.t1
CPAR2_501860,Cpa_MSK51_g4705.t1,Cpa_MSK2390_g4788.t1
CPAR2_501870,Cpa_MSK51_g4706.t1,Cpa_MSK2390_g4789.t1
CPAR2_501880,Cpa_MSK51_g4707.t1,Cpa_MSK2390_g4790.t1
CPAR2_501890,Cpa_MSK51_g4708.t1,Cpa_MSK2390_g4791.t1
CPAR2_501900,Cpa_MSK51_g4709.t1,Cpa_MSK2390_g4792.t1
CPAR2_501910,Cpa_MSK51_g4710.t1,Cpa_MSK2390_g4793.t1
CPAR2_501920,Cpa_MSK51_g4711.t1,Cpa_MSK2390_g4794.t1
CPAR2_501930,Cpa_MSK51_g4712.t1,Cpa_MSK2390_g4795.t1
CPAR2_501940,Cpa_MSK51_g4713.t1,Cpa_MSK2390_g4796.t1
CPAR2_501950,Cpa_MSK51_g4714.t1,Cpa_MSK2390_g4797.t1
CPAR2_501960,Cpa_MSK51_g4715.t1,Cpa_MSK2390_g4798.t1
CPAR2_501970,Cpa_MSK51_g4716.t1,Cpa_MSK2390_g4799.t1
CPAR2_501980,Cpa_MSK51_g4717.t1,Cpa_MSK2390_g4800.t1
CPAR2_501990,Cpa_MSK51_g4718.t1,Cpa_MSK2390_g4801.t1
CPAR2_502000,Cpa_MSK51_g4719.t1,Cpa_MSK2390_g4802.t1
CPAR2_502010,Cpa_MSK51_g4720.t1,Cpa_MSK2390_g4803.t1
CPAR2_502020,Cpa_MSK51_g4721.t1,Cpa_MSK2390_g4804.t1
CPAR2_502030,Cpa_MSK51_g4722.t1,Cpa_MSK2390_g4805.t1
CPAR2_502040,Cpa_MSK51_g4723.t1,Cpa_MSK2390_g4806.t1
CPAR2_502050,Cpa_MSK51_g4724.t1,Cpa_MSK2390_g4807.t1
